rainfall,river_level,humidity,temperature,previous_floods,risk
39.06884560255355,3.623652353360731,46.503305900450115,19.366867431858708,1,LOW
273.69321060486277,6.064403890079825,92.62768220328675,16.220843170410852,4,HIGH
176.06099749584052,1.8975787510949416,33.1680819709386,15.989521813638078,4,MEDIUM
48.815293937911534,9.297600671194752,44.1273725738434,28.946111117976812,2,MEDIUM
198.07076404450808,2.26693411994092,82.64328494641026,17.490125924357844,2,MEDIUM
13.755408446087358,3.024071251573665,79.65645512169223,30.365036525028053,2,LOW
363.7281608315128,6.023207423153935,50.249018560713466,24.825015105267013,3,HIGH
103.51199264000677,7.876837001916834,34.34174127469482,25.06886977422347,1,MEDIUM
265.0089137415928,6.57416175342669,90.06546505574607,34.06826989635509,4,HIGH
124.68443043576438,3.0892052152014053,51.95883466489318,19.892940184548607,4,MEDIUM
208.0272084711243,1.008487382747413,43.699939044978564,37.99660111019193,1,MEDIUM
218.68411173731187,7.814355222766952,66.1243275652684,32.460927593359045,2,HIGH
73.94178221021082,9.866865933199843,93.71590394977132,42.44833886542533,5,HIGH
387.83385110582344,8.289218082754815,33.04826044903628,25.9452196130257,3,HIGH
310.05312934444584,5.141859563409538,83.60628616216215,44.48144976201377,4,HIGH
375.7995766256756,9.13390535259196,70.07312595570963,32.274829401420696,0,HIGH
357.93094017105955,4.68862905806515,59.78143815862718,44.202058685626014,3,HIGH
239.15999152443405,5.724406758191208,82.0856310873542,15.81181962141346,3,HIGH
368.74969400924675,5.2941679065611496,97.60770971091426,36.839289672371635,2,HIGH
35.3970008207678,5.028614853989724,46.044434781388375,39.49864572878209,1,LOW
78.39314496765807,7.976716923645151,40.055315555048374,16.595198600294626,0,MEDIUM
18.090915564215226,5.740920165425428,93.9017221655888,32.36908992048737,2,MEDIUM
130.13213230530573,3.850454098226945,76.82671542201126,39.05826880768345,1,MEDIUM
155.4709158757928,3.3234235089263047,60.65902150933762,31.831161756692183,0,MEDIUM
108.53961270955837,1.3397258527069005,70.12816991849982,16.914407712164,5,MEDIUM
331.4950036607717,6.248756456947413,82.19297336233709,35.80341722694934,5,HIGH
142.70133067743572,3.069652738609308,84.1122329094002,16.81790744019926,4,HIGH
112.3738038749523,2.3332052981474476,94.39259265732753,39.524066850493156,0,MEDIUM
217.0784332632994,6.8844696744490985,59.87899522269359,16.29102549920083,2,HIGH
56.369689989905055,7.13088332039394,50.53876370135765,19.121921430311126,0,MEDIUM
320.8787923016159,7.769394030318994,74.77649867528893,23.253227715698053,0,HIGH
29.820257471908327,5.5321920670473235,59.10095294956712,34.000943767824,0,LOW
394.7547746402069,9.04649144683498,71.62189177642846,44.29077298893918,4,HIGH
308.89790771866296,9.42708478058405,59.39900589191652,18.534685578598033,5,HIGH
79.48627261366896,8.266338458132406,40.709705067472214,19.28123007641755,5,HIGH
2.2088468494409597,6.720341338073685,62.85987261612709,26.06611190102941,1,MEDIUM
326.18457138193367,3.733488582320698,78.3642475358723,40.08657413265961,0,HIGH
282.74293753904686,9.84650429458199,85.9498665367355,29.016928582524425,3,HIGH
291.60286721639494,3.467225504727445,64.53283937575827,24.64831800767465,2,HIGH
308.5081386743783,2.8239122979138793,41.56665231472806,31.83611496626584,3,HIGH
29.617860693636146,4.979387024079244,59.02813967546021,22.815695923372502,1,LOW
143.38629141770903,1.5115651364114961,85.04057501891887,27.034797217425627,2,MEDIUM
46.347623810051886,9.806450182046117,58.9001489431951,24.978154476961258,1,MEDIUM
345.2413703502374,6.295902007747824,78.75715555229556,39.12423067243938,2,HIGH
249.31925073102317,6.012568824977578,65.50495771746628,42.727671793140026,5,HIGH
132.35920994105967,6.902166519097479,46.88561875765777,37.78716576470735,5,HIGH
25.423340114409456,5.47321282999486,85.7305355616152,28.172507280899502,3,MEDIUM
124.39292868626488,1.2885716538508742,35.894941784948095,30.130049324899915,3,MEDIUM
130.07332881069883,6.510801599563571,66.74231979286054,18.75221081788307,4,HIGH
291.84247133522564,7.445564892607876,44.62237239703835,37.40594133403613,1,HIGH
255.02298854208524,4.750741545616478,34.6945939978963,32.89427038185132,3,HIGH
354.88509703053063,7.815660148640736,65.20537559582742,42.07319988412309,2,HIGH
188.8859700647797,3.0430116940457856,64.96935091544465,21.018334307254598,0,MEDIUM
47.837698375320684,2.9914893195956562,79.48306311730046,37.791783657978364,0,LOW
285.297914889198,2.4527528891881656,82.13254851363334,35.54014985157569,0,MEDIUM
304.31401944675895,4.347952838102456,80.94540420850277,22.975366014292565,4,HIGH
224.5108790277985,8.623108318501751,58.66911130417285,35.02135918622476,3,HIGH
308.3868719818244,8.451208559341579,74.21828510585938,42.73120141729949,1,HIGH
197.5182385457563,4.445417871671534,70.38616698507722,42.55307963001357,1,HIGH
209.09313175279763,6.302068623822129,59.509322928184375,36.588797235484236,4,HIGH
171.01640734341984,7.487346848274241,71.80488859301953,16.4421933760218,2,HIGH
10.167650697638075,3.170860971652207,96.30735136943838,41.16793011960485,5,MEDIUM
43.15657079732178,2.513269773052724,43.502562057696416,34.7333582101362,3,LOW
12.5716742746937,9.748863938910798,93.40404670498684,24.313027595482033,3,MEDIUM
254.56416450551217,6.558015818886567,33.74188597882389,20.61751085117098,2,HIGH
125.74239243053067,9.832741496502974,51.58724490311624,18.486115889919514,2,HIGH
203.4282764658811,4.039803884190062,50.17016740280698,16.50710697773283,3,HIGH
363.0265895704372,7.327285299767183,73.8455575516634,37.62309743852269,3,HIGH
99.71689165954997,3.0034327288711395,39.18574662441032,22.075289968298257,0,LOW
164.1531692142519,3.3508015414652164,91.76433282878276,15.727588081297652,1,MEDIUM
302.22045541721945,5.607119091426616,87.9985985925529,26.91811955525968,0,HIGH
91.51926619664899,3.876563129572641,75.64460737796944,29.478212417770166,0,MEDIUM
30.791963931517195,2.50859407456526,62.08896822545384,20.076906927003808,1,LOW
115.9005811655072,3.3659263179039343,95.30692294994549,16.321450084876492,4,MEDIUM
64.48851490160177,1.3217355501927819,88.15225883043891,20.673764492942066,5,MEDIUM
371.87906093702924,7.3398125932973795,64.95206036568715,35.37308285509723,4,HIGH
323.2481518257668,5.429049913772754,79.13113481180179,17.467310317536192,4,HIGH
253.36150260416937,1.8481875976407305,69.68509665257793,31.651110916709815,4,HIGH
348.58423607508706,2.545245938156421,71.15595668717852,19.392359637245,2,HIGH
321.4688307596458,1.9228108430137962,53.16832486062299,20.87067520741258,0,HIGH
74.62802355441434,6.5133352744828885,62.34592232374277,26.79233649800096,2,MEDIUM
357.0235993959911,1.8478932725124442,35.46850015528209,18.02476008161194,2,HIGH
215.7368967662603,7.788540997316945,55.014408416521476,20.196105083466385,1,HIGH
322.976062065625,1.1845982738835206,78.70799607535064,25.46857234354062,4,HIGH
358.4365199693973,3.244382091963029,96.72512213543304,24.890070164951005,3,HIGH
127.20138998874555,9.016000083027164,97.41448789341142,37.47814457027196,4,HIGH
44.02076981107071,7.4667818631002145,68.9006008387424,17.24346915379273,0,LOW
91.17406501677667,1.6567149963311896,72.46355762667073,40.8135220699903,2,MEDIUM
170.84311545050252,8.390134940366618,43.00048298506773,39.48696512218365,0,MEDIUM
327.20590636899726,5.437316093861843,78.67156756654715,37.979749190758156,2,HIGH
344.2922333025374,8.621047244519463,34.94611548720704,24.281170873893977,2,HIGH
2.7808522124762813,6.406657970053541,49.927998005961115,39.686453566223626,2,MEDIUM
204.29892103102628,7.136497288295729,76.78543430998096,20.484062408678426,3,HIGH
166.9644012595116,9.941514043561373,51.72170920804425,18.732276175650846,4,HIGH
88.8431241882921,3.0910199133161633,33.4892811880118,16.34869000468462,2,MEDIUM
47.94614693347312,6.615510172852495,88.23092865456746,43.17931089016727,1,MEDIUM
135.0460685614512,5.142892510516585,51.72310049941942,24.240326931158208,5,HIGH
377.16388156500767,1.355067576304223,34.41736574010749,42.52853640533718,5,HIGH
129.2811728083021,1.1302357735257853,35.23517151520056,23.178406845579893,2,MEDIUM
207.51624869734644,2.073057200360728,47.62311591521275,42.22697878009049,4,HIGH
281.2075835580711,6.841825664846933,42.461116305506835,42.117871585382645,4,HIGH
145.4518409517176,6.10446779122053,84.20100824461056,42.71028135032139,3,HIGH
388.7128330883843,5.980866050473547,52.51788326669241,29.884603178525815,2,HIGH
384.9789179768445,1.2867108627543407,86.32870495278829,40.97838860396676,1,HIGH
100.71291833014567,5.223726967240063,42.169219847620695,43.5229768850196,3,MEDIUM
198.89940235695417,9.321605360582756,64.50154256808587,24.738508256915384,3,HIGH
120.35132392670786,4.57832682379582,78.16259934871901,27.566232170476653,2,MEDIUM
113.93619775098705,6.6243022280961075,75.63935977060984,36.57720562007232,2,MEDIUM
14.754778941813118,8.018368080608292,72.07905869511882,24.010794651699026,3,MEDIUM
243.82573359195874,8.055327512276989,94.73751213518189,37.61427926737977,3,HIGH
201.0716092915446,5.673520741557442,45.996760339472104,17.216764356406017,3,HIGH
20.59150049999574,8.721567508621026,64.56034431234738,30.704951528656267,0,LOW
111.45858569464457,4.522402840273722,91.87947850506862,18.669404522512355,3,HIGH
363.3063543866615,8.998238933063185,35.45256359166099,23.79970429310029,4,HIGH
95.82475626678897,3.162044497559908,33.91217877771527,22.75876177459416,5,MEDIUM
57.95794883648924,3.5219476629151396,46.3311601290804,40.16796220687998,1,MEDIUM
195.7811041110252,1.47808561779101,74.31148536766129,20.805517662185924,1,MEDIUM
394.2601816442403,8.160236528880546,48.19157385148648,39.253437604773566,5,HIGH
96.82210860460016,4.75349712609435,43.31679186661593,38.81881037723766,2,MEDIUM
268.8542189623514,3.062049525202591,62.116162075080446,29.966491666716898,3,HIGH
304.64784613148703,3.086112498549217,72.9518648138588,22.01529766788389,1,HIGH
95.05501759695987,9.112599471063099,47.39903949117183,21.80689019868668,1,MEDIUM
291.2865394447438,8.505249404149332,51.04838307066194,28.947739413475432,4,HIGH
147.11325308770128,5.98177796821465,72.94915133680597,15.26427022180549,4,MEDIUM
252.9223322374318,6.54499720374149,96.2016895392617,30.940522638340987,0,HIGH
253.41188430435787,5.268930134952619,77.23192092066617,43.583385773011656,5,HIGH
214.3098736299034,4.52499888590928,84.8032900509192,19.641206455877896,0,MEDIUM
36.11590802176332,9.239291930964983,55.67670663288281,32.2003686442681,1,MEDIUM
334.1209982356952,2.1305143316827184,49.05780515691262,43.8533606593337,2,HIGH
128.31202598869433,4.7660211074460515,61.79874202418358,40.815664184748,1,MEDIUM
74.6074041599417,4.1010571718908775,86.49929800981715,40.511403491440205,2,MEDIUM
16.310056621905566,5.483356482260335,61.94097492533891,39.655497911885675,1,LOW
236.35717727529672,5.118686870906576,89.27077861529027,24.27070818168557,4,HIGH
271.02574473691294,5.6700057848597325,99.2140386486589,41.71850493800437,3,HIGH
6.635131571142461,2.259270795042947,35.041866601123544,43.240210536995136,1,LOW
204.8372233197124,5.618273513619494,33.17871092585926,29.87377269897118,0,MEDIUM
90.59831007917518,3.1817693249848977,40.471279203935325,25.637131417783763,2,MEDIUM
258.06911616377994,2.6589821408937215,56.90587730140423,27.426870468175686,2,HIGH
69.74657160199658,1.583507969075721,39.172954640180265,25.026193254937965,1,LOW
276.37509524098635,7.863873028805268,90.94651343331292,21.372553260736204,2,HIGH
154.69413852021495,4.84697728770904,31.620237571894467,33.55345410758668,0,MEDIUM
374.6919954946938,6.639793149805826,52.10549014350758,31.877906587359686,4,HIGH
55.0083776583973,7.54834008974269,42.92862406459437,28.87755213117827,3,MEDIUM
136.4265404201034,7.113849987821982,95.20775311102726,17.875361600544952,3,HIGH
45.38940849623563,5.234506471807141,76.86367034230196,38.90678894118,2,MEDIUM
369.8774473114251,4.491086760565569,93.84211795159621,20.248006882523676,1,HIGH
350.9357413523924,4.383639186765974,98.06300972172754,18.436861301881443,2,HIGH
103.17665108606224,6.760439172370507,64.79687705741584,33.69214186448842,0,MEDIUM
263.99361841367164,5.453149194476861,46.40233756336184,26.959330837131695,5,HIGH
326.88888008048633,8.642190231896596,43.56101503376125,16.794254260569883,1,HIGH
222.08032463978492,8.87231785894041,45.60432031800884,25.667050648831747,4,HIGH
211.86023134240259,2.5350434020586663,79.6015315335402,38.15341056854888,0,MEDIUM
96.74091636018068,2.226102863911531,32.83120096861005,33.457476156512925,4,MEDIUM
37.241107122359686,6.673608334323996,33.59527511229004,25.883580689609904,1,LOW
358.8863031813307,3.7110317325605147,72.5700059668205,20.75414374903764,4,HIGH
360.1672228653322,1.1671364688858898,74.94400027161845,33.9538686241432,0,HIGH
253.24058290930716,8.997784024266597,76.5684047025722,41.62665902839066,0,HIGH
135.61191641948028,3.042106905194274,56.031635321201385,34.38818154047742,2,MEDIUM
139.68382984506437,9.363525865172281,86.41614220999072,39.387115639506725,5,HIGH
290.38227154809573,7.456910057904283,67.35372114086323,30.64583515663113,1,HIGH
358.84410398103086,7.863881409203358,37.38259410065936,36.539133202230865,3,HIGH
354.8345697060469,2.8131534621384438,85.79695149471416,41.886803213350575,5,HIGH
311.9502183430495,3.1077498305513163,96.71474503893208,38.19536934775965,3,HIGH
256.8126584617151,5.691409784416592,34.20254191016511,42.29561860194437,4,HIGH
33.65598599801953,2.5488986738487593,57.39459370904059,27.934188063481795,3,LOW
64.65148563784551,3.7488852341472905,64.12612313843233,42.1266076538117,3,MEDIUM
359.4216754108317,3.89316230153024,40.252953205482186,33.647017034451224,0,HIGH
242.57162386383598,2.436669399274877,90.7396263448014,41.10146298245081,0,MEDIUM
3.678820646651859,2.8466455005564466,49.89047514230308,16.181295913135063,0,LOW
40.588617146412844,8.096966578074309,84.81059779567121,34.73557145740608,3,MEDIUM
265.40070764322235,2.5047626909254155,76.96961374198213,40.43925236633696,4,HIGH
2.0246335384874747,1.2561165265953025,71.86320757269164,20.226061009295993,1,LOW
64.32322056699947,6.664194483660446,43.449999408758806,34.8536080039477,2,MEDIUM
219.49351574663444,9.783848074532049,45.4492464385634,39.74864142649895,4,HIGH
276.7580790770773,3.9809243316080924,33.31438833225985,23.638481088979113,0,HIGH
260.7845038010402,2.0679013287662706,46.84987008475865,27.15738983719176,4,HIGH
89.70772378422392,6.133485928307777,54.181052662235984,32.08553155497658,1,MEDIUM
284.8716885390144,9.157187899860816,88.32017127036977,30.57503066653686,5,HIGH
94.89963499872003,8.056556018456309,55.64748667003637,16.17568179111407,0,MEDIUM
130.1598792637071,6.602642815714444,82.82352479359244,17.960162942562402,1,MEDIUM
298.59656204720966,3.8355084694683943,60.76095969068413,18.01399737913084,5,HIGH
259.85315961888585,5.87692155948598,84.9407818395722,22.86803716497525,2,HIGH
339.6893641976712,1.8212035717382982,98.33901203059278,22.375923384073477,4,HIGH
263.04515692013734,7.1105088185260295,46.788909064030605,37.26667151360399,2,HIGH
227.32344133418866,7.525864170078858,90.36391283747133,32.18233158048434,3,HIGH
37.469907131236994,9.685284606189269,73.52768604140422,37.91928253935723,4,HIGH
147.0863212237734,3.3435762287056447,87.21059831120584,17.096881722326103,5,HIGH
106.08094707269018,1.1661077713872037,75.61101315874637,29.55642712414802,3,MEDIUM
97.59585735163343,5.9104761798443555,59.67646550919051,24.713267377958083,1,MEDIUM
389.2042219009782,7.36111453957133,45.96524576092533,40.49817932267239,3,HIGH
157.23908986670415,8.113667282946892,34.902465773181554,36.2336747072971,5,HIGH
356.8186220708453,2.7436503972232953,67.48628551225019,41.07775412480389,5,HIGH
252.45545039890516,3.355775821333213,99.32282661688059,16.392813672181802,1,HIGH
317.9245214166594,5.613318327405667,81.66292635099444,36.624704686998015,2,HIGH
201.05483724207684,3.9754072897300166,52.914187897931164,31.20025056478734,0,MEDIUM
230.76155385054363,8.744603379287005,87.90433600607147,39.75000087046698,2,HIGH
197.00707752754556,5.263841383648482,83.82888001234846,30.21481772777463,3,HIGH
78.0971951192178,8.196207796918028,49.714505534741974,31.206272337057268,1,MEDIUM
288.9808461046021,6.225577844341184,31.001524285596428,16.553021428261953,3,HIGH
112.30894497634232,7.9578112745540075,38.271384697376476,35.055685951079,5,HIGH
9.726386572581536,3.9940568787729145,91.41143332184403,23.1941962681515,0,LOW
258.1889183628671,8.4827495973728,88.55941247134102,15.590817665364614,4,HIGH
70.84427176281957,3.4711508399591944,50.66463006148537,16.9931148751809,4,MEDIUM
376.18343374116574,5.914889272029617,49.96367983990943,43.718568268980775,4,HIGH
381.5714308010349,2.926064018564868,85.50054909717298,25.382318687395408,3,HIGH
365.9457560881794,5.27973869463574,95.64162289267955,41.04226885863477,4,HIGH
148.06348010217775,3.863576885578328,84.539607975832,43.79031702207767,1,MEDIUM
6.182646611546971,3.4003308757349284,72.3905073921533,43.29801566511968,0,LOW
371.32742503509013,9.702865162252337,46.986994523226315,41.4517572209826,5,HIGH
171.27365932692572,2.4406669493805757,66.80235398666824,41.84531737383902,2,MEDIUM
386.6619276174678,8.085932537116557,46.34583010152852,23.670241330228546,5,HIGH
385.44799083570115,9.857484635348934,86.56079940677415,19.54409670781075,1,HIGH
341.203782186944,1.1791133536607004,57.08727556624161,34.17787686263771,0,HIGH
117.77955682783427,7.291246726378855,88.35880518958183,29.643167756064713,2,HIGH
154.0390914407701,3.276206250006584,56.71264525879077,17.96240156085513,4,MEDIUM
340.45466860674276,1.36439041895474,87.69045836399239,35.32623948067233,2,HIGH
126.76880206251107,4.6260062106096775,53.33224706156693,31.885800224543203,3,MEDIUM
67.797098674437,9.416960291537876,60.80928932323689,40.89202202431317,3,MEDIUM
222.72050498334005,1.1058858493029793,73.08418935398603,33.27551387065196,4,HIGH
374.4619096643124,6.290971227368035,34.92013298209431,32.21838539165261,4,HIGH
278.4119186699892,5.512568307357919,96.37449432708252,28.222551699978837,1,HIGH
228.024468035746,8.860457479339427,70.15240502866622,28.88361209666611,1,HIGH
38.87059750830741,1.7560154306856308,65.54740102835616,43.63143680937348,5,MEDIUM
246.0028906796679,7.133734268979853,88.75757797839384,19.15338028200718,3,HIGH
396.0215400417053,7.120987285899496,90.60339109277793,28.386564557465615,0,HIGH
56.03360609460961,7.021720151760549,66.55822831703112,34.67481701780528,1,LOW
207.3318609454947,9.481010454415333,94.90836280555462,27.99031936771199,0,HIGH
350.94922877118216,8.407787761061924,34.531643625353645,23.496468811222734,5,HIGH
296.30744710168176,1.3777545361915542,37.92580545758523,23.620721122885644,3,HIGH
278.8062963981072,5.239745656340618,71.7751761010108,22.009681387731472,1,HIGH
280.9936335948437,4.581577505812001,54.78461032555086,25.317096017492688,0,HIGH
143.79646048790207,3.7913249898172188,62.495761633243916,41.15024326750701,5,HIGH
117.43673770579734,5.0620305263868755,52.96554525280166,30.156736509689857,0,MEDIUM
323.74446219140543,4.457747664333797,58.330771801145495,22.207161842334553,1,HIGH
324.0453578716723,4.891005098907987,87.58524430024096,26.53580151079597,4,HIGH
346.8289274320415,9.813356790477782,71.54333398980133,18.17491236235704,5,HIGH
365.2962210225885,1.7976967727462267,99.81411844984488,42.12107219216214,5,HIGH
204.53695954437512,9.300077828548568,85.0815438474674,27.24593496274296,2,HIGH
200.60651787487984,5.32213042123924,49.15663778712786,44.411736137792275,4,HIGH
319.31807158671006,6.61368020949587,48.50415824086873,25.426163197875578,5,HIGH
259.98557231110607,8.471646699559244,53.5128789081905,40.09068141681364,2,HIGH
280.7867509030813,4.2441672623433,89.02816364534199,22.691559398743596,0,HIGH
318.31706777444043,4.873797172791702,31.910135545539593,17.284586801328068,1,HIGH
356.00213672702654,4.685666322508426,46.11268952098804,15.95200085021402,5,HIGH
135.19806274061432,4.372579202821838,93.34428942409869,33.18505279934351,3,MEDIUM
150.2331810559776,9.329763894822054,74.79275052582764,24.34721015020768,1,HIGH
37.5927759363476,8.460369020737108,45.87929668507395,28.305596414274852,4,MEDIUM
231.3120563984696,1.980999908766785,45.340147776280624,39.55941106802386,2,HIGH
14.376909518696834,1.9731101722938642,90.38326712316014,22.443242570844063,1,LOW
186.23920725298407,4.850825633676921,92.56302557939325,24.259574302047398,2,HIGH
217.05785388303065,1.8879163905952816,47.92917636734807,40.36008555176002,4,MEDIUM
114.61650085131376,6.571837857440077,59.43572506535726,29.782868200305124,4,HIGH
236.3333042276043,2.293224465355605,88.4217017039822,39.829955011574626,1,MEDIUM
12.200099975619771,5.70135937570121,83.97052070269197,26.23428010398949,5,MEDIUM
14.939275499685767,1.0649795230334598,86.97412745962592,26.951099424813258,3,LOW
329.0402242638633,3.8493671357138206,66.28787335515781,20.014150853347687,5,HIGH
144.07625656450514,7.094716513053899,93.80843338136212,42.49037560784899,3,HIGH
50.82420506075391,5.356350462050636,52.81660807681047,41.90351082037829,2,MEDIUM
208.89730402192174,9.804425373990894,40.96704940432626,44.526510436943205,1,HIGH
307.99742123944435,8.866934164595897,79.61126327954054,27.073413815091346,0,HIGH
86.32841099873727,4.2316370113883615,67.75480912048275,39.55844825275926,4,MEDIUM
249.15619032760011,1.4093788732504713,89.82100381666368,27.448611950163556,5,HIGH
34.1389859975072,8.610636701035169,35.681147438730044,28.628963667629183,2,MEDIUM
20.67268846744308,9.201108792832043,89.05846824066468,39.89998180784474,4,MEDIUM
212.5418526272592,8.385646540771331,50.53062572461755,20.321003126591993,2,HIGH
216.2540486440426,2.1515494682778837,75.8398967017728,21.60932803385257,1,MEDIUM
254.97196059928262,9.98123620971059,32.80901523547791,24.441847211874453,2,HIGH
290.43653348906463,3.3272579939749645,72.67069074125205,38.645370975001725,2,HIGH
390.34083178501385,7.51784421527533,80.20901824311352,26.179546481042482,0,HIGH
206.52013932047814,9.172313887021494,55.812515015393416,25.745046248422845,2,HIGH
129.1825891764984,3.121184028976385,45.07874936834982,44.964490357657255,3,MEDIUM
318.0744779074815,9.174326992093594,67.63414736224814,26.514184292984382,2,HIGH
108.3329005048297,3.7853342127538028,88.32335631049526,22.43311608946761,2,MEDIUM
175.58856828225444,9.787719001456505,52.648315080765556,33.6964103460283,1,HIGH
31.38255253690638,3.5313401834242715,47.672850826489565,39.056398558650024,2,LOW
10.140297366183004,9.580922422820517,49.52547160463814,17.088235011694778,0,MEDIUM
385.05936587117003,1.4819018580340741,96.43925070416651,33.56676693415425,1,HIGH
334.3920482048823,7.383448105028317,55.149384103519175,16.072063676406742,4,HIGH
278.38968243747917,5.789000204533034,30.252296792180104,30.78997052938554,3,HIGH
163.58117776570796,5.300893694104576,84.71768455717338,22.709746912734275,3,MEDIUM
69.31772802833831,3.01144882830256,78.94923567347732,24.19925093019557,4,MEDIUM
62.57481706843442,7.350362107988428,38.99977852220782,29.01287891947148,2,MEDIUM
100.09715926583813,2.717285423016764,98.94329743944387,42.81322382236761,0,LOW
219.6906658824482,5.975576163862915,72.56435997135779,36.3200191976363,0,HIGH
285.83836908002496,3.2792082673622573,65.05456436584211,43.10536788853489,0,HIGH
264.0789506870925,9.600592418032205,56.755348733602375,34.799130136760326,0,HIGH
111.97355877837714,1.2576807445208753,92.90709288945465,15.21323241263579,2,MEDIUM
381.94611226527763,2.7975545210011292,47.07744369929943,22.96755592043033,4,HIGH
295.1587666783074,3.1807954574870294,50.00382301539313,42.173177331611214,4,HIGH
221.74162100456027,4.726610431910348,38.56875646805968,34.30336562903234,3,HIGH
244.6882984937409,3.0945721768304817,83.1383366908982,44.449417097108245,4,HIGH
167.84002497111595,5.422141812419067,71.68844962840973,19.67892057654887,0,MEDIUM
99.09239580046298,8.85218970932685,72.63463184781489,23.902434993195584,2,HIGH
142.38907146050462,7.4085707926825375,45.29293017136246,25.87102978551109,1,MEDIUM
303.13844418574763,6.219657824815999,75.58178723889587,24.796734545019316,1,HIGH
5.757395451902347,1.8010286018441168,83.58209130728048,22.559745904496417,0,LOW
46.429056202766496,7.245928975503481,55.05219715079825,28.303971472703335,5,MEDIUM
18.4010568087011,2.4977285587984586,86.09430007731986,34.268943701081135,3,LOW
16.291520927588053,8.077306473655282,54.41534119724147,24.33770768660088,1,LOW
342.1842336044029,3.2505108265913787,83.06969230565014,17.390997699427672,5,HIGH
281.46314375200944,4.753438554888108,32.36110752204033,36.2559758067949,0,HIGH
189.66953163493008,4.154231820861352,68.58152210315569,28.77049667343806,2,HIGH
39.13366426040059,8.72932523207371,97.86685924479207,31.694469182701898,1,MEDIUM
196.64635004673295,2.1389001284206732,98.68712204776735,28.662019714917452,0,MEDIUM
189.38870831222627,6.090803941463097,49.72268048392184,41.710725103647306,1,MEDIUM
69.28074796400607,2.27855448498756,60.89793637562488,31.7623499149914,2,MEDIUM
173.54065969518922,7.34316252518968,34.40845355906431,42.69830519555249,4,HIGH
159.40189375894937,9.14570315015033,91.13389153232198,30.317260246680007,4,HIGH
246.34003922088658,4.911468884805281,69.80005071981499,23.777644867208455,2,HIGH
254.03746034705753,5.392830342384783,56.95704752583619,25.6632776152859,2,HIGH
18.121603908817807,9.346805528344861,37.893939094240714,30.66387880754357,4,MEDIUM
149.8450458505885,5.688922497844214,96.27370998478224,30.89968313415026,2,HIGH
250.34396628569456,5.388385942446049,67.11533334746956,35.620131046468465,2,HIGH
